City,Day,Year,AvgTemp,Day_of_Year
Stockholm,19,2015,2.8,323
Stockholm,20,2015,-1.3,324
Stockholm,21,2015,-3.3,325
Stockholm,22,2015,-3.9,326
Stockholm,23,2015,-5.4,327
Stockholm,24,2015,1.6,328
Stockholm,25,2015,3.3,329
Stockholm,26,2015,2.9,330
Stockholm,27,2015,7.1,331
Stockholm,28,2015,5.3,332
Stockholm,29,2015,3.2,333
Stockholm,30,2015,2.4,334
Stockholm,1,2015,1.6,335
Stockholm,2,2015,1.5,336
Stockholm,3,2015,5.4,337
Stockholm,4,2015,5.4,338
Stockholm,5,2015,8.4,339
Stockholm,6,2015,10.3,340
Stockholm,7,2015,5.7,341
Stockholm,8,2015,1.6,342
Stockholm,9,2015,7.1,343
Stockholm,10,2015,8.0,344
Stockholm,11,2015,4.2,345
Stockholm,12,2015,1.0,346
Stockholm,13,2015,-2.1,347
Stockholm,14,2015,-4.8,348
Stockholm,15,2015,-2.7,349
Stockholm,16,2015,-0.2,350
Stockholm,17,2015,2.3,351
Stockholm,18,2015,8.1,352
Stockholm,19,2015,8.7,353
Stockholm,20,2015,11.2,354
Stockholm,21,2015,8.8,355
Stockholm,22,2015,5.9,356
Stockholm,23,2015,7.8,357
Stockholm,24,2015,6.2,358
Stockholm,25,2015,6.6,359
Stockholm,26,2015,0.7,360
Stockholm,27,2015,-2.9,361
Stockholm,28,2015,-4.2,362
Stockholm,29,2015,-5.1,363
Stockholm,30,2015,1.4,364
Stockholm,31,2015,1.3,365
Stockholm,1,2016,1.1,1
Stockholm,2,2016,-3.3,2
Stockholm,3,2016,-5.0,3
Stockholm,4,2016,-7.0,4
Stockholm,5,2016,-9.2,5
Stockholm,6,2016,-12.8,6
Stockholm,7,2016,-12.2,7
Stockholm,8,2016,-6.3,8
Stockholm,9,2016,-8.0,9
Stockholm,10,2016,-2.4,10
Stockholm,11,2016,1.1,11
Stockholm,12,2016,-3.6,12
Stockholm,13,2016,-6.6,13
Stockholm,14,2016,-13.1,14
Stockholm,15,2016,-14.7,15
Stockholm,16,2016,-12.8,16
Stockholm,17,2016,-9.3,17
Stockholm,18,2016,-6.2,18
Stockholm,19,2016,-8.3,19
Stockholm,20,2016,-9.6,20
Stockholm,21,2016,-8.9,21
Stockholm,22,2016,-9.9,22
Stockholm,23,2016,-2.7,23
Stockholm,24,2016,-0.1,24
Stockholm,25,2016,0.8,25
Stockholm,26,2016,4.0,26
Stockholm,27,2016,5.5,27
Stockholm,28,2016,3.7,28
Stockholm,29,2016,4.6,29
Stockholm,30,2016,4.2,30
Stockholm,31,2016,1.5,31
Stockholm,1,2016,-0.8,32
Stockholm,2,2016,4.7,33
Stockholm,3,2016,-0.2,34
Stockholm,4,2016,-1.1,35
Stockholm,5,2016,-1.4,36
Stockholm,6,2016,2.6,37
Stockholm,7,2016,4.9,38
Stockholm,8,2016,4.6,39
Stockholm,9,2016,4.1,40
Stockholm,10,2016,3.1,41
Stockholm,11,2016,0.7,42
Stockholm,12,2016,-1.2,43
Stockholm,13,2016,-0.8,44
Stockholm,14,2016,-3.1,45
Stockholm,15,2016,-5.4,46
Stockholm,16,2016,-4.8,47
Stockholm,17,2016,-1.0,48
Stockholm,18,2016,1.2,49
Stockholm,19,2016,0.0,50
Stockholm,20,2016,0.1,51
Stockholm,21,2016,1.7,52
Stockholm,22,2016,0.6,53
Stockholm,23,2016,-1.5,54
Stockholm,24,2016,-1.3,55
Stockholm,25,2016,-0.7,56
Stockholm,26,2016,-1.6,57
Stockholm,27,2016,-1.7,58
Stockholm,28,2016,-1.4,59
Stockholm,29,2016,-1.8,60
Stockholm,1,2016,-1.3,61
Stockholm,2,2016,0.2,62
Stockholm,3,2016,2.2,63
Stockholm,4,2016,2.1,64
Stockholm,5,2016,0.7,65
Stockholm,6,2016,0.6,66
Stockholm,7,2016,2.2,67
Stockholm,8,2016,2.8,68
Stockholm,9,2016,1.9,69
Stockholm,10,2016,1.4,70
Stockholm,11,2016,1.6,71
Stockholm,12,2016,0.1,72
Stockholm,13,2016,0.7,73
Stockholm,14,2016,5.2,74
Stockholm,15,2016,5.0,75
Stockholm,16,2016,5.2,76
Stockholm,17,2016,5.2,77
Stockholm,18,2016,1.2,78
Stockholm,19,2016,0.7,79
Stockholm,20,2016,1.3,80
Stockholm,21,2016,1.9,81
Stockholm,22,2016,0.9,82
Stockholm,23,2016,1.7,83
Stockholm,24,2016,2.3,84
Stockholm,25,2016,4.1,85
Stockholm,26,2016,6.3,86
Stockholm,27,2016,6.4,87
Stockholm,28,2016,6.9,88
Stockholm,29,2016,6.0,89
Stockholm,30,2016,4.4,90
Stockholm,31,2016,3.0,91
Stockholm,1,2016,4.1,92
Stockholm,2,2016,3.9,93
Stockholm,3,2016,8.0,94
Stockholm,4,2016,5.1,95
Stockholm,5,2016,7.6,96
Stockholm,6,2016,7.2,97
Stockholm,7,2016,6.5,98
Stockholm,8,2016,5.9,99
Stockholm,9,2016,5.4,100
Stockholm,10,2016,5.4,101
Stockholm,11,2016,5.7,102
Stockholm,12,2016,6.6,103
Stockholm,13,2016,6.7,104
Stockholm,14,2016,4.2,105
Stockholm,15,2016,6.7,106
Stockholm,16,2016,5.8,107
Stockholm,17,2016,6.8,108
Stockholm,18,2016,7.8,109
Stockholm,19,2016,6.2,110
Stockholm,20,2016,6.3,111
Stockholm,21,2016,6.7,112
Stockholm,22,2016,4.7,113
Stockholm,23,2016,3.4,114
Stockholm,24,2016,1.3,115
Stockholm,25,2016,2.4,116
Stockholm,26,2016,3.7,117
Stockholm,27,2016,3.6,118
Stockholm,28,2016,4.6,119
Stockholm,29,2016,7.0,120
Stockholm,30,2016,7.8,121
Stockholm,1,2016,9.6,122
Stockholm,2,2016,10.4,123
Stockholm,3,2016,12.1,124
Stockholm,4,2016,14.7,125
Stockholm,5,2016,14.1,126
Stockholm,6,2016,13.2,127
Stockholm,7,2016,14.2,128
Stockholm,8,2016,14.8,129
Stockholm,9,2016,17.2,130
Stockholm,10,2016,17.3,131
Stockholm,11,2016,10.5,132
Stockholm,12,2016,9.9,133
Stockholm,13,2016,9.1,134
Stockholm,14,2016,7.3,135
Stockholm,15,2016,7.1,136
Stockholm,16,2016,8.2,137
Stockholm,17,2016,8.9,138
Stockholm,18,2016,11.7,139
Stockholm,19,2016,12.4,140
Stockholm,20,2016,13.9,141
Stockholm,21,2016,12.6,142
Stockholm,22,2016,15.2,143
Stockholm,23,2016,17.3,144
Stockholm,24,2016,16.8,145
Stockholm,25,2016,10.4,146
Stockholm,26,2016,9.1,147
Stockholm,27,2016,10.4,148
Stockholm,28,2016,11.9,149
Stockholm,29,2016,13.7,150
Stockholm,30,2016,16.1,151
Stockholm,31,2016,18.6,152
Stockholm,1,2016,19.3,153
Stockholm,2,2016,20.7,154
Stockholm,3,2016,19.4,155
Stockholm,4,2016,13.6,156
Stockholm,5,2016,11.3,157
Stockholm,6,2016,12.1,158
Stockholm,7,2016,18.2,159
Stockholm,8,2016,13.6,160
Stockholm,9,2016,11.0,161
Stockholm,10,2016,9.4,162
Stockholm,11,2016,10.0,163
Stockholm,12,2016,12.0,164
Stockholm,13,2016,15.1,165
Stockholm,14,2016,15.1,166
Stockholm,15,2016,17.6,167
Stockholm,16,2016,13.9,168
Stockholm,17,2016,15.9,169
Stockholm,18,2016,13.4,170
Stockholm,19,2016,16.0,171
Stockholm,20,2016,16.2,172
Stockholm,21,2016,17.4,173
Stockholm,22,2016,19.6,174
Stockholm,23,2016,19.7,175
Stockholm,24,2016,17.3,176
Stockholm,25,2016,22.5,177
Stockholm,26,2016,18.4,178
Stockholm,27,2016,17.8,179
Stockholm,28,2016,17.4,180
Stockholm,29,2016,17.1,181
Stockholm,30,2016,17.9,182
Stockholm,1,2016,18.6,183
Stockholm,2,2016,17.9,184
Stockholm,3,2016,15.2,185
Stockholm,4,2016,15.6,186
Stockholm,5,2016,16.1,187
Stockholm,6,2016,17.2,188
Stockholm,7,2016,16.8,189
Stockholm,8,2016,17.9,190
Stockholm,9,2016,17.3,191
Stockholm,10,2016,17.5,192
Stockholm,11,2016,18.7,193
Stockholm,12,2016,17.7,194
Stockholm,13,2016,16.9,195
Stockholm,14,2016,17.5,196
Stockholm,15,2016,16.4,197
Stockholm,16,2016,17.7,198
Stockholm,17,2016,17.9,199
Stockholm,18,2016,16.7,200
Stockholm,19,2016,17.4,201
Stockholm,20,2016,18.8,202
Stockholm,21,2016,19.0,203
Stockholm,22,2016,19.6,204
Stockholm,23,2016,19.7,205
Stockholm,24,2016,21.8,206
Stockholm,25,2016,22.8,207
Stockholm,26,2016,19.8,208
Stockholm,27,2016,18.5,209
Stockholm,28,2016,19.4,210
Stockholm,29,2016,19.2,211
Stockholm,30,2016,19.1,212
Stockholm,31,2016,17.8,213
Stockholm,1,2016,16.6,214
Stockholm,2,2016,16.8,215
Stockholm,3,2016,17.0,216
Stockholm,4,2016,17.2,217
Stockholm,5,2016,18.2,218
Stockholm,6,2016,17.7,219
Stockholm,7,2016,19.0,220
Stockholm,8,2016,18.3,221
Stockholm,9,2016,15.6,222
Stockholm,10,2016,13.8,223
Stockholm,11,2016,12.0,224
Stockholm,12,2016,13.9,225
Stockholm,13,2016,17.9,226
Stockholm,14,2016,15.1,227
Stockholm,15,2016,14.0,228
Stockholm,16,2016,16.1,229
Stockholm,17,2016,14.6,230
Stockholm,18,2016,14.6,231
Stockholm,19,2016,15.7,232
Stockholm,20,2016,17.4,233
Stockholm,21,2016,17.0,234
Stockholm,22,2016,18.2,235
Stockholm,23,2016,17.9,236
Stockholm,24,2016,18.1,237
Stockholm,25,2016,18.6,238
Stockholm,26,2016,21.0,239
Stockholm,27,2016,18.3,240
Stockholm,28,2016,13.7,241
Stockholm,29,2016,14.0,242
Stockholm,30,2016,14.7,243
Stockholm,31,2016,17.3,244
Stockholm,1,2016,16.9,245
Stockholm,2,2016,16.1,246
Stockholm,3,2016,15.0,247
Stockholm,4,2016,14.1,248
Stockholm,5,2016,13.3,249
Stockholm,6,2016,16.4,250
Stockholm,7,2016,19.8,251
Stockholm,8,2016,16.2,252
Stockholm,9,2016,16.8,253
Stockholm,10,2016,17.4,254
Stockholm,11,2016,16.6,255
Stockholm,12,2016,15.4,256
Stockholm,13,2016,16.6,257
Stockholm,14,2016,17.2,258
Stockholm,15,2016,17.6,259
Stockholm,16,2016,12.6,260
Stockholm,17,2016,11.9,261
Stockholm,18,2016,11.2,262
Stockholm,19,2016,14.2,263
Stockholm,20,2016,14.0,264
Stockholm,21,2016,13.1,265
Stockholm,22,2016,12.2,266
Stockholm,23,2016,11.7,267
Stockholm,24,2016,12.9,268
Stockholm,25,2016,13.8,269
Stockholm,26,2016,14.1,270
Stockholm,27,2016,13.8,271
Stockholm,28,2016,14.1,272
Stockholm,29,2016,13.6,273
Stockholm,30,2016,13.2,274
Stockholm,1,2016,11.2,275
Stockholm,2,2016,9.5,276
Stockholm,3,2016,8.6,277
Stockholm,4,2016,7.3,278
Stockholm,5,2016,6.8,279
Stockholm,6,2016,7.9,280
Stockholm,7,2016,8.4,281
Stockholm,8,2016,7.8,282
Stockholm,9,2016,7.9,283
Stockholm,10,2016,7.4,284
Stockholm,11,2016,7.6,285
Stockholm,12,2016,7.0,286
Stockholm,13,2016,5.8,287
Stockholm,14,2016,5.6,288
Stockholm,15,2016,6.4,289
Stockholm,16,2016,7.1,290
Stockholm,17,2016,7.7,291
Stockholm,18,2016,8.2,292
Stockholm,19,2016,8.6,293
Stockholm,20,2016,7.6,294
Stockholm,21,2016,6.8,295
Stockholm,22,2016,4.7,296
Stockholm,23,2016,5.7,297
Stockholm,24,2016,6.8,298
Stockholm,25,2016,4.1,299
Stockholm,26,2016,4.1,300
Stockholm,27,2016,8.5,301
Stockholm,28,2016,9.4,302
Stockholm,29,2016,6.6,303
Stockholm,30,2016,6.3,304
Stockholm,31,2016,2.4,305
Stockholm,1,2016,3.3,306
Stockholm,2,2016,1.0,307
Stockholm,3,2016,0.9,308
Stockholm,4,2016,-0.8,309
Stockholm,5,2016,0.1,310
Stockholm,6,2016,-1.2,311
Stockholm,7,2016,-2.7,312
Stockholm,8,2016,-2.9,313
Stockholm,9,2016,-1.4,314
Stockholm,10,2016,-0.4,315
Stockholm,11,2016,-0.9,316
Stockholm,12,2016,-1.3,317
Stockholm,13,2016,1.1,318
Stockholm,14,2016,1.9,319
Stockholm,15,2016,2.9,320
Stockholm,16,2016,1.9,321
Stockholm,17,2016,4.3,322
Stockholm,18,2016,5.1,323
Stockholm,19,2016,4.6,324
Stockholm,20,2016,3.8,325
Stockholm,21,2016,7.8,326
Stockholm,22,2016,7.8,327
Stockholm,23,2016,7.1,328
Stockholm,24,2016,2.8,329
Stockholm,25,2016,1.4,330
Stockholm,26,2016,5.7,331
Stockholm,27,2016,0.9,332
Stockholm,28,2016,-0.4,333
Stockholm,29,2016,1.1,334
Stockholm,30,2016,1.9,335
Stockholm,1,2016,-0.7,336
Stockholm,2,2016,-0.5,337
Stockholm,3,2016,-4.4,338
Stockholm,4,2016,-1.4,339
Stockholm,5,2016,3.9,340
Stockholm,6,2016,-1.8,341
Stockholm,7,2016,1.1,342
Stockholm,8,2016,7.6,343
Stockholm,9,2016,5.6,344
Stockholm,10,2016,0.1,345
Stockholm,11,2016,-0.9,346
Stockholm,12,2016,-3.8,347
Stockholm,13,2016,0.2,348
Stockholm,14,2016,0.0,349
Stockholm,15,2016,-2.8,350
Stockholm,16,2016,0.9,351
Stockholm,17,2016,1.2,352
Stockholm,18,2016,0.7,353
Stockholm,19,2016,2.8,354
Stockholm,20,2016,5.1,355
Stockholm,21,2016,2.2,356
Stockholm,22,2016,4.4,357
Stockholm,23,2016,3.9,358
Stockholm,24,2016,4.8,359
Stockholm,25,2016,3.3,360
Stockholm,26,2016,5.7,361
Stockholm,27,2016,1.7,362
Stockholm,28,2016,-1.0,363
Stockholm,29,2016,4.2,364
Stockholm,30,2016,6.9,365
Stockholm,31,2016,9.4,366
Stockholm,1,2017,3.7,1
Stockholm,2,2017,-1.8,2
Stockholm,3,2017,-3.8,3
Stockholm,4,2017,-4.6,4
Stockholm,5,2017,-11.4,5
Stockholm,6,2017,-11.9,6
Stockholm,7,2017,-4.5,7
Stockholm,8,2017,-5.8,8
Stockholm,9,2017,1.3,9
Stockholm,10,2017,1.4,10
Stockholm,11,2017,1.4,11
Stockholm,12,2017,2.1,12
Stockholm,13,2017,0.7,13
Stockholm,14,2017,-1.7,14
Stockholm,15,2017,-3.3,15
Stockholm,16,2017,-2.6,16
Stockholm,17,2017,-3.3,17
Stockholm,18,2017,2.0,18
Stockholm,19,2017,3.9,19
Stockholm,20,2017,3.2,20
Stockholm,21,2017,0.3,21
Stockholm,22,2017,0.1,22
Stockholm,23,2017,2.2,23
Stockholm,24,2017,-0.5,24
Stockholm,25,2017,1.1,25
Stockholm,26,2017,3.9,26
Stockholm,27,2017,-0.4,27
Stockholm,28,2017,-1.9,28
Stockholm,29,2017,0.4,29
Stockholm,30,2017,2.3,30
Stockholm,31,2017,1.3,31
Stockholm,1,2017,-0.2,32
Stockholm,2,2017,-0.2,33
Stockholm,3,2017,-0.2,34
Stockholm,4,2017,1.3,35
Stockholm,5,2017,0.4,36
Stockholm,6,2017,-2.1,37
Stockholm,7,2017,-4.6,38
Stockholm,8,2017,-4.0,39
Stockholm,9,2017,-3.4,40
Stockholm,10,2017,-2.1,41
Stockholm,11,2017,-4.2,42
Stockholm,12,2017,-3.7,43
Stockholm,13,2017,-0.4,44
Stockholm,14,2017,0.6,45
Stockholm,15,2017,-0.4,46
Stockholm,16,2017,0.6,47
Stockholm,17,2017,1.9,48
Stockholm,18,2017,1.2,49
Stockholm,19,2017,5.3,50
Stockholm,20,2017,4.2,51
Stockholm,21,2017,-1.4,52
Stockholm,22,2017,0.4,53
Stockholm,23,2017,-0.6,54
Stockholm,24,2017,-2.6,55
Stockholm,25,2017,-1.6,56
Stockholm,26,2017,-0.2,57
Stockholm,27,2017,1.9,58
Stockholm,28,2017,3.6,59
Stockholm,1,2017,3.1,60
Stockholm,2,2017,2.4,61
Stockholm,3,2017,0.4,62
Stockholm,4,2017,-0.5,63
Stockholm,5,2017,-2.0,64
Stockholm,6,2017,-1.7,65
Stockholm,7,2017,-2.7,66
Stockholm,8,2017,-1.9,67
Stockholm,9,2017,1.8,68
Stockholm,10,2017,1.6,69
Stockholm,11,2017,0.1,70
Stockholm,12,2017,2.3,71
Stockholm,13,2017,3.6,72
Stockholm,14,2017,5.4,73
Stockholm,15,2017,6.4,74
Stockholm,16,2017,5.3,75
Stockholm,17,2017,6.1,76
Stockholm,18,2017,2.6,77
Stockholm,19,2017,0.9,78
Stockholm,20,2017,0.8,79
Stockholm,21,2017,4.7,80
Stockholm,22,2017,4.9,81
Stockholm,23,2017,3.3,82
Stockholm,24,2017,2.9,83
Stockholm,25,2017,5.2,84
Stockholm,26,2017,10.1,85
Stockholm,27,2017,11.3,86
Stockholm,28,2017,4.7,87
Stockholm,29,2017,1.4,88
Stockholm,30,2017,1.4,89
Stockholm,31,2017,1.9,90
Stockholm,1,2017,6.8,91
Stockholm,2,2017,9.8,92
Stockholm,3,2017,4.3,93
Stockholm,4,2017,7.3,94
Stockholm,5,2017,8.4,95
Stockholm,6,2017,4.8,96
Stockholm,7,2017,5.6,97
Stockholm,8,2017,5.4,98
Stockholm,9,2017,8.7,99
Stockholm,10,2017,8.1,100
Stockholm,11,2017,5.5,101
Stockholm,12,2017,2.1,102
Stockholm,13,2017,1.5,103
Stockholm,14,2017,-0.4,104
Stockholm,15,2017,-0.3,105
Stockholm,16,2017,-1.3,106
Stockholm,17,2017,-0.6,107
Stockholm,18,2017,0.7,108
Stockholm,19,2017,3.5,109
Stockholm,20,2017,4.9,110
Stockholm,21,2017,7.3,111
Stockholm,22,2017,5.7,112
Stockholm,23,2017,4.4,113
Stockholm,24,2017,3.3,114
Stockholm,25,2017,2.1,115
Stockholm,26,2017,3.2,116
Stockholm,27,2017,4.4,117
Stockholm,28,2017,4.2,118
Stockholm,29,2017,5.1,119
Stockholm,30,2017,6.2,120
Stockholm,1,2017,9.1,121
Stockholm,2,2017,9.5,122
Stockholm,3,2017,8.4,123
Stockholm,4,2017,7.3,124
Stockholm,5,2017,10.7,125
Stockholm,6,2017,11.2,126
Stockholm,7,2017,7.1,127
Stockholm,8,2017,3.1,128
Stockholm,9,2017,1.5,129
Stockholm,10,2017,1.4,130
Stockholm,11,2017,3.6,131
Stockholm,12,2017,5.5,132
Stockholm,13,2017,7.3,133
Stockholm,14,2017,11.3,134
Stockholm,15,2017,7.3,135
Stockholm,16,2017,7.7,136
Stockholm,17,2017,10.3,137
Stockholm,18,2017,16.8,138
Stockholm,19,2017,19.7,139
Stockholm,20,2017,14.6,140
Stockholm,21,2017,15.1,141
Stockholm,22,2017,14.1,142
Stockholm,23,2017,12.5,143
Stockholm,24,2017,14.6,144
Stockholm,25,2017,14.6,145
Stockholm,26,2017,14.4,146
Stockholm,27,2017,18.9,147
Stockholm,28,2017,20.9,148
Stockholm,29,2017,15.4,149
Stockholm,30,2017,11.8,150
Stockholm,31,2017,11.9,151
Stockholm,1,2017,10.2,152
Stockholm,2,2017,9.6,153
Stockholm,3,2017,11.6,154
Stockholm,4,2017,13.2,155
Stockholm,5,2017,13.3,156
Stockholm,6,2017,15.8,157
Stockholm,7,2017,14.1,158
Stockholm,8,2017,12.9,159
Stockholm,9,2017,14.2,160
Stockholm,10,2017,16.4,161
Stockholm,11,2017,16.2,162
Stockholm,12,2017,14.9,163
Stockholm,13,2017,13.2,164
Stockholm,14,2017,17.1,165
Stockholm,15,2017,18.1,166
Stockholm,16,2017,16.8,167
Stockholm,17,2017,18.1,168
Stockholm,18,2017,20.8,169
Stockholm,19,2017,19.1,170
Stockholm,20,2017,15.6,171
Stockholm,21,2017,14.7,172
Stockholm,22,2017,14.1,173
Stockholm,23,2017,14.6,174
Stockholm,24,2017,15.4,175
Stockholm,25,2017,14.7,176
Stockholm,26,2017,13.4,177
Stockholm,27,2017,13.8,178
Stockholm,28,2017,14.1,179
Stockholm,29,2017,14.7,180
Stockholm,30,2017,16.6,181
Stockholm,1,2017,16.3,182
Stockholm,2,2017,17.8,183
Stockholm,3,2017,15.4,184
Stockholm,4,2017,13.2,185
Stockholm,5,2017,13.8,186
Stockholm,6,2017,14.7,187
Stockholm,7,2017,17.6,188
Stockholm,8,2017,15.9,189
Stockholm,9,2017,16.7,190
Stockholm,10,2017,17.8,191
Stockholm,11,2017,16.9,192
Stockholm,12,2017,17.9,193
Stockholm,13,2017,15.8,194
Stockholm,14,2017,15.8,195
Stockholm,15,2017,17.4,196
Stockholm,16,2017,17.4,197
Stockholm,17,2017,16.9,198
Stockholm,18,2017,17.2,199
Stockholm,19,2017,15.9,200
Stockholm,20,2017,16.9,201
Stockholm,21,2017,16.1,202
Stockholm,22,2017,17.5,203
Stockholm,23,2017,17.5,204
Stockholm,24,2017,16.9,205
Stockholm,25,2017,17.0,206
Stockholm,26,2017,16.9,207
Stockholm,27,2017,18.6,208
Stockholm,28,2017,16.6,209
Stockholm,29,2017,17.9,210
Stockholm,30,2017,18.6,211
Stockholm,31,2017,19.1,212
Stockholm,1,2017,18.3,213
Stockholm,2,2017,19.0,214
Stockholm,3,2017,17.8,215
Stockholm,4,2017,17.1,216
Stockholm,5,2017,16.9,217
Stockholm,6,2017,14.8,218
Stockholm,7,2017,17.0,219
Stockholm,8,2017,18.5,220
Stockholm,9,2017,18.4,221
Stockholm,10,2017,17.8,222
Stockholm,11,2017,19.1,223
Stockholm,12,2017,17.7,224
Stockholm,13,2017,14.3,225
Stockholm,14,2017,15.5,226
Stockholm,15,2017,15.9,227
Stockholm,16,2017,16.4,228
Stockholm,17,2017,16.8,229
Stockholm,18,2017,16.4,230
Stockholm,19,2017,17.2,231
Stockholm,20,2017,16.1,232
Stockholm,21,2017,15.7,233
Stockholm,22,2017,14.2,234
Stockholm,23,2017,14.2,235
Stockholm,24,2017,14.8,236
Stockholm,25,2017,13.0,237
Stockholm,26,2017,13.3,238
Stockholm,27,2017,12.3,239
Stockholm,28,2017,13.0,240
Stockholm,29,2017,17.3,241
Stockholm,30,2017,18.6,242
Stockholm,31,2017,14.8,243
Stockholm,1,2017,13.4,244
Stockholm,2,2017,12.7,245
Stockholm,3,2017,13.9,246
Stockholm,4,2017,13.2,247
Stockholm,5,2017,13.9,248
Stockholm,6,2017,12.6,249
Stockholm,7,2017,11.7,250
Stockholm,8,2017,11.8,251
Stockholm,9,2017,14.5,252
Stockholm,10,2017,14.7,253
Stockholm,11,2017,14.9,254
Stockholm,12,2017,15.2,255
Stockholm,13,2017,13.2,256
Stockholm,14,2017,12.2,257
Stockholm,15,2017,11.8,258
Stockholm,16,2017,11.7,259
Stockholm,17,2017,11.4,260
Stockholm,18,2017,9.4,261
Stockholm,19,2017,9.5,262
Stockholm,20,2017,8.1,263
Stockholm,21,2017,12.8,264
Stockholm,22,2017,12.7,265
Stockholm,23,2017,13.9,266
Stockholm,24,2017,14.7,267
Stockholm,25,2017,14.4,268
Stockholm,26,2017,14.1,269
Stockholm,27,2017,13.7,270
Stockholm,28,2017,13.1,271
Stockholm,29,2017,11.3,272
Stockholm,30,2017,10.2,273
Stockholm,1,2017,10.3,274
Stockholm,2,2017,12.4,275
Stockholm,3,2017,12.4,276
Stockholm,4,2017,10.8,277
Stockholm,5,2017,8.7,278
Stockholm,6,2017,8.8,279
Stockholm,7,2017,6.2,280
Stockholm,8,2017,6.6,281
Stockholm,9,2017,8.9,282
Stockholm,10,2017,7.4,283
Stockholm,11,2017,6.6,284
Stockholm,12,2017,10.3,285
Stockholm,13,2017,7.7,286
Stockholm,14,2017,12.0,287
Stockholm,15,2017,11.6,288
Stockholm,16,2017,13.7,289
Stockholm,17,2017,11.7,290
Stockholm,18,2017,8.2,291
Stockholm,19,2017,4.1,292
Stockholm,20,2017,4.6,293
Stockholm,21,2017,5.6,294
Stockholm,22,2017,4.9,295
Stockholm,23,2017,4.9,296
Stockholm,24,2017,4.5,297
Stockholm,25,2017,8.2,298
Stockholm,26,2017,4.6,299
Stockholm,27,2017,4.3,300
Stockholm,28,2017,5.9,301
Stockholm,29,2017,3.1,302
Stockholm,30,2017,2.2,303
Stockholm,31,2017,1.9,304
Stockholm,1,2017,5.8,305
Stockholm,2,2017,7.1,306
Stockholm,3,2017,3.8,307
Stockholm,4,2017,8.2,308
Stockholm,5,2017,9.3,309
Stockholm,6,2017,5.2,310
Stockholm,7,2017,1.6,311
Stockholm,8,2017,2.5,312
Stockholm,9,2017,7.0,313
Stockholm,10,2017,5.7,314
Stockholm,11,2017,4.9,315
Stockholm,12,2017,1.4,316
Stockholm,13,2017,-0.2,317
Stockholm,14,2017,-0.1,318
Stockholm,15,2017,2.3,319
Stockholm,16,2017,2.2,320
Stockholm,17,2017,6.0,321
Stockholm,18,2017,4.2,322
Stockholm,19,2017,-0.6,323
Stockholm,20,2017,-0.8,324
Stockholm,21,2017,-2.1,325
Stockholm,22,2017,-1.0,326
Stockholm,23,2017,7.5,327
Stockholm,24,2017,4.9,328
Stockholm,25,2017,0.6,329
Stockholm,26,2017,0.6,330
Stockholm,27,2017,3.6,331
Stockholm,28,2017,3.7,332
Stockholm,29,2017,3.6,333
Stockholm,30,2017,1.2,334
Stockholm,1,2017,1.3,335
Stockholm,2,2017,0.6,336
Stockholm,3,2017,3.5,337
Stockholm,4,2017,-0.7,338
Stockholm,5,2017,-1.3,339
Stockholm,6,2017,-1.8,340
Stockholm,7,2017,4.1,341
Stockholm,8,2017,4.8,342
Stockholm,9,2017,3.0,343
Stockholm,10,2017,0.0,344
Stockholm,11,2017,-0.5,345
Stockholm,12,2017,-0.3,346
Stockholm,13,2017,-0.6,347
Stockholm,14,2017,2.3,348
Stockholm,15,2017,1.8,349
Stockholm,16,2017,1.1,350
Stockholm,17,2017,-3.0,351
Stockholm,18,2017,-1.3,352
Stockholm,19,2017,-0.8,353
Stockholm,20,2017,1.4,354
Stockholm,21,2017,-0.2,355
Stockholm,22,2017,-1.1,356
Stockholm,23,2017,3.1,357
Stockholm,24,2017,0.2,358
Stockholm,25,2017,0.8,359
Stockholm,26,2017,3.1,360
Stockholm,27,2017,3.1,361
Stockholm,28,2017,4.2,362
Stockholm,29,2017,2.6,363
Stockholm,30,2017,1.2,364
Stockholm,31,2017,2.2,365
Stockholm,1,2018,3.1,1
Stockholm,2,2018,3.1,2
Stockholm,3,2018,2.9,3
Stockholm,4,2018,1.5,4
Stockholm,5,2018,1.0,5
Stockholm,6,2018,-3.7,6
Stockholm,7,2018,-2.4,7
Stockholm,8,2018,-0.6,8
Stockholm,9,2018,-0.7,9
Stockholm,10,2018,-3.8,10
Stockholm,11,2018,0.3,11
Stockholm,12,2018,0.4,12
Stockholm,13,2018,0.1,13
Stockholm,14,2018,0.6,14
Stockholm,15,2018,-0.3,15
Stockholm,16,2018,0.4,16
Stockholm,17,2018,-1.7,17
Stockholm,18,2018,-2.2,18
Stockholm,19,2018,-3.1,19
Stockholm,20,2018,-3.9,20
Stockholm,21,2018,-8.6,21
Stockholm,22,2018,-6.2,22
Stockholm,23,2018,-2.2,23
Stockholm,24,2018,3.7,24
Stockholm,25,2018,6.2,25
Stockholm,26,2018,3.8,26
Stockholm,27,2018,0.3,27
Stockholm,28,2018,1.6,28
Stockholm,29,2018,0.7,29
Stockholm,30,2018,-1.0,30
Stockholm,31,2018,0.4,31
Stockholm,1,2018,1.4,32
Stockholm,2,2018,-1.3,33
Stockholm,3,2018,-2.5,34
Stockholm,4,2018,-4.4,35
Stockholm,5,2018,-6.9,36
Stockholm,6,2018,-7.0,37
Stockholm,7,2018,-5.5,38
Stockholm,8,2018,-2.4,39
